city_id,year,month,region,state,city,deaths
82280746,2015,1,North,Acre,Brasiléia,6
43868530,2015,1,North,Acre,Bujari,1
70178755,2015,1,North,Acre,Cruzeiro do Sul,38
69033674,2015,1,North,Acre,Epitaciolândia,3
19178699,2015,1,North,Acre,Feijó,8
86352283,2015,1,North,Acre,Manoel Urbano,2
32075369,2015,1,North,Acre,Mâncio Lima,3
22070895,2015,1,North,Acre,Plácido de Castro,1
41680137,2015,1,North,Acre,Rio Branco,163
54692870,2015,1,North,Acre,Rodrigues Alves,3
38626710,2015,1,North,Acre,Sena Madureira,9
84843218,2015,1,North,Acre,Senador Guiomard,7
61641364,2015,1,North,Acre,Xapuri,5
77654841,2015,1,North,Amazonas,Iranduba,103
79819096,2015,1,North,Amazonas,Manaus,297
60261284,2015,1,North,Amapá,Ferreira Gomes,1
95731673,2015,1,North,Amapá,Macapa,196
81006409,2015,1,North,Pará,Altamira,1
16611839,2015,1,North,Pará,Barcarena,6
68854303,2015,1,North,Pará,Belém,3
464283,2015,1,North,Pará,Brejo Grande do Araguaia,6
25930731,2015,1,North,Pará,Canaã dos Carajás,16
35798792,2015,1,North,Pará,Goianésia do Pará,1
45203585,2015,1,North,Pará,Igarapé-Miri,2
25743403,2015,1,North,Pará,Marituba,9
84103426,2015,1,North,Pará,Monte Alegre,25
33191711,2015,1,North,Pará,Novo Progresso,4
29542311,2015,1,North,Pará,Novo Repartimento,17
63756804,2015,1,North,Pará,Pacajá,13
28042721,2015,1,North,Pará,Rio Maria,5
48557970,2015,1,North,Pará,Santarem,133
74457692,2015,1,North,Pará,São Domingos do Araguaia,1
75857936,2015,1,North,Pará,São Geraldo do Araguaia,11
29047361,2015,1,North,Pará,São João do Araguaia,1
74170536,2015,1,North,Pará,Tucumã,6
53036654,2015,1,North,Pará,Uruará,7
93893842,2015,1,North,Pará,Xinguara,9
32653787,2015,1,North,Rondônia,Alta Floresta D'oeste,8
29020846,2015,1,North,Rondônia,Alto Alegre dos Parecis,1
18412473,2015,1,North,Rondônia,Ariquemes,35
87775593,2015,1,North,Rondônia,Buritis,5
74397224,2015,1,North,Rondônia,Cacoal,59
77596550,2015,1,North,Rondônia,Campo Novo de Rondônia,4
89417018,2015,1,North,Rondônia,Candeias do Jamari,6
93779171,2015,1,North,Rondônia,Cerejeiras,2
23352429,2015,1,North,Rondônia,Chupinguaia,1
48574901,2015,1,North,Rondônia,Colorado do Oeste,3
11586031,2015,1,North,Rondônia,Corumbiara,1
63094859,2015,1,North,Rondônia,Espigão do Oeste,7
48242198,2015,1,North,Rondônia,Governador Jorge Teixeira,3
56084356,2015,1,North,Rondônia,Guajara-Mirim,9
362520,2015,1,North,Rondônia,Jaru,17
38887176,2015,1,North,Rondônia,Ji-Paraná,53
29124184,2015,1,North,Rondônia,Ministro Andreazza,3
99374637,2015,1,North,Rondônia,Mirante da Serra,4
27889972,2015,1,North,Rondônia,Ouro Preto do Oeste,19
18597373,2015,1,North,Rondônia,Parecis,1
62538048,2015,1,North,Rondônia,Pimenta Bueno,11
55046911,2015,1,North,Rondônia,Porto Velho,211
46058344,2015,1,North,Rondônia,Presidente Médici,3
75757381,2015,1,North,Rondônia,Santa Luzia D'oeste,2
54009789,2015,1,North,Rondônia,Seringueiras,2
88915150,2015,1,North,Rondônia,São Miguel do Guaporé,9
68982525,2015,1,North,Rondônia,Vale do Paraíso,1
66830510,2015,1,North,Rondônia,Vilhena,43
15616192,2015,1,North,Roraima,Boa Vista,78
37083173,2015,1,North,Roraima,Caracaraí,3
53619859,2015,1,North,Roraima,Rorainópolis,8
44982697,2015,1,North,Tocantins,Aguiarnópolis,2
36449795,2015,1,North,Tocantins,Almas,3
77783586,2015,1,North,Tocantins,Ananás,3
68288565,2015,1,North,Tocantins,Aparecida do Rio Negro,1
9230860,2015,1,North,Tocantins,Aurora do Tocantins,3
42026820,2015,1,North,Tocantins,Babaçulândia,1
90465220,2015,1,North,Tocantins,Barra do Ouro,1
10542197,2015,1,North,Tocantins,Barrolândia,4
93546575,2015,1,North,Tocantins,Brasilândia do Tocantins,1
37267877,2015,1,North,Tocantins,Brejinho de Nazaré,1
21342586,2015,1,North,Tocantins,Carrasco Bonito,2
27750732,2015,1,North,Tocantins,Caseara,1
9676685,2015,1,North,Tocantins,Colméia,1
12212322,2015,1,North,Tocantins,Dois Irmãos do Tocantins,2
835240,2015,1,North,Tocantins,Figueirópolis,2
68624587,2015,1,North,Tocantins,Fortaleza do Tabocão,1
52609604,2015,1,North,Tocantins,Goianorte,1
13641600,2015,1,North,Tocantins,Itapiratins,4
27814670,2015,1,North,Tocantins,Lagoa da Confusão,8
88965314,2015,1,North,Tocantins,Lajeado,1
87019673,2015,1,North,Tocantins,Lizarda,2
98531844,2015,1,North,Tocantins,Miracema do Tocantins,7
10810984,2015,1,North,Tocantins,Palmas,143
59662479,2015,1,North,Tocantins,Palmeirante,4
35252027,2015,1,North,Tocantins,Palmeirópolis,1
59361560,2015,1,North,Tocantins,Paraiso do Tocantins,16
57507007,2015,1,North,Tocantins,Paranã,5
8959059,2015,1,North,Tocantins,Pau D'arco,1
94178127,2015,1,North,Tocantins,Pindorama do Tocantins,1
42861223,2015,1,North,Tocantins,Pium,1
74752044,2015,1,North,Tocantins,Ponte Alta do Tocantins,2
26515395,2015,1,North,Tocantins,Rio Sono,3
11554979,2015,1,North,Tocantins,Santa Maria do Tocantins,2
30088150,2015,1,North,Tocantins,Silvanópolis,3
94254707,2015,1,North,Tocantins,São Valério da Natividade,4
21104672,2015,1,Northeast,Alagoas,Arapiraca,44
41089267,2015,1,Northeast,Alagoas,Atalaia,13
60917562,2015,1,Northeast,Alagoas,Belém,1
56195405,2015,1,Northeast,Alagoas,Craíbas,5
85373348,2015,1,Northeast,Alagoas,Jundiá,3
30691697,2015,1,Northeast,Alagoas,Junqueiro,3
46178773,2015,1,Northeast,Alagoas,Maceio,598
98007499,2015,1,Northeast,Alagoas,Major Isidoro,1
2364142,2015,1,Northeast,Alagoas,Maragogi,7
98984834,2015,1,Northeast,Alagoas,Matriz de Camaragibe,12
51003808,2015,1,Northeast,Alagoas,Olho D'água das Flores,1
35060495,2015,1,Northeast,Alagoas,Olho D'água do Casado,1
99523711,2015,1,Northeast,Alagoas,Palmeira dos Índios,45
67455076,2015,1,Northeast,Alagoas,Porto Calvo,4
79132210,2015,1,Northeast,Alagoas,Porto Real do Colégio,1
31926015,2015,1,Northeast,Alagoas,Porto de Pedras,1
16328247,2015,1,Northeast,Alagoas,Poço das Trincheiras,1
55628058,2015,1,Northeast,Alagoas,Pão de Açúcar,2
78610135,2015,1,Northeast,Alagoas,Roteiro,1
53430970,2015,1,Northeast,Alagoas,Santana do Ipanema,45
90047716,2015,1,Northeast,Alagoas,Satuba,3
62689704,2015,1,Northeast,Alagoas,Teotônio Vilela,1
59085993,2015,1,Northeast,Alagoas,União dos Palmares,3
3265642,2015,1,Northeast,Bahia,Alagoinhas,36
63068241,2015,1,Northeast,Bahia,Amelia Rodrigues,10
49538778,2015,1,Northeast,Bahia,Antas,6
83308346,2015,1,Northeast,Bahia,Antônio Gonçalves,7
7465733,2015,1,Northeast,Bahia,Aramari,1
14055867,2015,1,Northeast,Bahia,Barra,11
85840393,2015,1,Northeast,Bahia,Barra da Estiva,7
53179378,2015,1,Northeast,Bahia,Belmonte,12
39485456,2015,1,Northeast,Bahia,Bom Jesus da Lapa,19
46547013,2015,1,Northeast,Bahia,Buritirama,4
14240457,2015,1,Northeast,Bahia,Caatiba,7
10126679,2015,1,Northeast,Bahia,Caculé,5
40970946,2015,1,Northeast,Bahia,Caetité,15
87788846,2015,1,Northeast,Bahia,Camamu,8
40052385,2015,1,Northeast,Bahia,Camaçari,80
39200751,2015,1,Northeast,Bahia,Campo Formoso,14
53771488,2015,1,Northeast,Bahia,Canarana,6
24413164,2015,1,Northeast,Bahia,Candeias,38
11563772,2015,1,Northeast,Bahia,Casa Nova,18
98208526,2015,1,Northeast,Bahia,Coaraci,20
87268517,2015,1,Northeast,Bahia,Conceição do Jacuípe,17
59053080,2015,1,Northeast,Bahia,Coração de Maria,1
16576340,2015,1,Northeast,Bahia,Esplanada,18
45890571,2015,1,Northeast,Bahia,Euclides da Cunha,42
13440022,2015,1,Northeast,Bahia,Feira de Santana,381
234987,2015,1,Northeast,Bahia,Formosa do Rio Preto,5
83456620,2015,1,Northeast,Bahia,Guanambi,58
45546122,2015,1,Northeast,Bahia,Iaçu,5
25979167,2015,1,Northeast,Bahia,Ibicaraí,10
90042541,2015,1,Northeast,Bahia,Ichu,2
31875660,2015,1,Northeast,Bahia,Ilheus,39
37476032,2015,1,Northeast,Bahia,Ipirá,33
65652512,2015,1,Northeast,Bahia,Irará,8
68618982,2015,1,Northeast,Bahia,Itaberaba,14
10840445,2015,1,Northeast,Bahia,Itabuna,135
45672394,2015,1,Northeast,Bahia,Itamaraju,1
54094282,2015,1,Northeast,Bahia,Itapetinga,28
57506678,2015,1,Northeast,Bahia,Itatim,7
79227847,2015,1,Northeast,Bahia,Itororó,8
13679716,2015,1,Northeast,Bahia,Jacobina,34
36395988,2015,1,Northeast,Bahia,Juazeiro,59
29707611,2015,1,Northeast,Bahia,Jussiape,7
84270820,2015,1,Northeast,Bahia,Livramento de Nossa Senhora,16
43571896,2015,1,Northeast,Bahia,Luís Eduardo Magalhães,17
76043004,2015,1,Northeast,Bahia,Maracás,4
4509367,2015,1,Northeast,Bahia,Maragogipe,9
33623663,2015,1,Northeast,Bahia,Mata de Sao Joao,6
93597934,2015,1,Northeast,Bahia,Medeiros Neto,1
25987472,2015,1,Northeast,Bahia,Monte Santo,23
15702811,2015,1,Northeast,Bahia,Morpará,3
2954515,2015,1,Northeast,Bahia,Mucuri,13
71860789,2015,1,Northeast,Bahia,Nazaré,13
54323180,2015,1,Northeast,Bahia,Nova Viçosa,2
54266412,2015,1,Northeast,Bahia,Paripiranga,11
8287321,2015,1,Northeast,Bahia,Pindobaçu,10
26711707,2015,1,Northeast,Bahia,Pojuca,24
21815341,2015,1,Northeast,Bahia,Porto Seguro,59
18922719,2015,1,Northeast,Bahia,Poções,27
47392144,2015,1,Northeast,Bahia,Remanso,14
2352895,2015,1,Northeast,Bahia,Riachão do Jacuípe,8
99336050,2015,1,Northeast,Bahia,Ribeira do Pombal,32
22301303,2015,1,Northeast,Bahia,Rio do Antônio,2
61078130,2015,1,Northeast,Bahia,Salvador,452
21998432,2015,1,Northeast,Bahia,Santa Bárbara,3
23729512,2015,1,Northeast,Bahia,Santa Rita de Cássia,3
59410007,2015,1,Northeast,Bahia,Santo Amaro,7
14849317,2015,1,Northeast,Bahia,Sebastião Laranjeiras,4
60230986,2015,1,Northeast,Bahia,Teixeira de Freitas,106
52570082,2015,1,Northeast,Bahia,Terra Nova,4
93583023,2015,1,Northeast,Bahia,Uruçuca,12
